ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
AJ1278,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/rengi-lite-training-shorts-bgz88.html?a=214_49405
AJ1363,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_56727
AJ1364,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49283
AJ1366,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49376
AJ1369,60,,60.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn-16-jersey-bfr27.html?a=214_49254
AJ1389,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56741
AJ1390,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56670
AJ1391,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56798
AJ1392,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-jsyy-bfr29.html?a=214_56802
AJ1393,55,,55.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/konn16-shts-wby-bfr30.html?a=214_56702
AJ1524,210,,210.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/barricade-polo-shirt-bbk16.html?a=214_48315
AJ1544,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-polo-shirt-bbk22.html?a=214_55970
AJ1547,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-tee-bbk23.html?a=214_56004
AJ1551,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-shorts-bbk24.html?a=214_56042
AJ1764,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dame-fighter-tee-bfi22.html?a=214_57045
